isoform_id	category	E1	E2	E3
27963	novel_in_catalog	1.0	1.0	0.0
27964	novel_in_catalog	1.0	0.0	1.0
27965	novel_not_in_catalog	1.0	0.0	0.0
27966	novel_not_in_catalog	1.0	0.0	0.0
27967	novel_not_in_catalog	1.0	1.0	0.0
27968	incomplete-splice_match	1.0	0.0	0.0
27969	novel_not_in_catalog	1.0	0.0	1.0
27970	novel_in_catalog	1.0	1.0	1.0
27971	novel_in_catalog	1.0	1.0	0.0
27972	novel_in_catalog	1.0	1.0	1.0
27973	full-splice_match	1.0	1.0	1.0
27974	novel_in_catalog	1.0	1.0	1.0
27975	novel_not_in_catalog	1.0	0.0	0.0
27976	full-splice_match	1.0	0.0	1.0
27977	full-splice_match	1.0	1.0	1.0
27978	full-splice_match	1.0	1.0	1.0
27979	full-splice_match	1.0	1.0	1.0
27980	full-splice_match	1.0	1.0	1.0
27981	full-splice_match	1.0	0.0	0.0
27982	full-splice_match	1.0	0.0	0.0
27983	full-splice_match	1.0	1.0	1.0
27984	novel_in_catalog	1.0	0.0	0.0
27985	full-splice_match	1.0	1.0	1.0
27986	novel_in_catalog	1.0	0.0	1.0
27987	novel_in_catalog	1.0	1.0	1.0
27988	full-splice_match	1.0	1.0	1.0
27989	novel_not_in_catalog	1.0	1.0	1.0
27990	novel_in_catalog	1.0	1.0	0.0
27991	novel_in_catalog	1.0	0.0	0.0
27992	novel_in_catalog	1.0	1.0	0.0
27993	novel_in_catalog	1.0	0.0	0.0
27994	novel_in_catalog	1.0	1.0	1.0
27995	full-splice_match	1.0	1.0	1.0
27996	full-splice_match	1.0	1.0	1.0
27997	novel_in_catalog	1.0	1.0	1.0
27998	novel_in_catalog	1.0	1.0	1.0
27999	full-splice_match	1.0	0.0	1.0
28000	full-splice_match	1.0	1.0	0.0
28001	novel_not_in_catalog	1.0	0.0	0.0
28002	incomplete-splice_match	1.0	1.0	1.0
28003	novel_in_catalog	1.0	1.0	0.0
28004	novel_in_catalog	1.0	0.0	0.0
28005	novel_in_catalog	1.0	0.0	0.0
28006	incomplete-splice_match	1.0	1.0	1.0
28007	novel_not_in_catalog	1.0	0.0	1.0
28008	novel_in_catalog	1.0	1.0	1.0
28009	novel_in_catalog	1.0	1.0	1.0
28010	incomplete-splice_match	1.0	1.0	1.0
28011	novel_in_catalog	1.0	0.0	0.0
28012	novel_in_catalog	1.0	1.0	0.0
28013	novel_in_catalog	1.0	1.0	1.0
28014	novel_in_catalog	1.0	0.0	0.0
28015	incomplete-splice_match	1.0	0.0	1.0
28016	incomplete-splice_match	1.0	1.0	1.0
28017	full-splice_match	1.0	0.0	0.0
28018	incomplete-splice_match	1.0	0.0	0.0
28019	incomplete-splice_match	1.0	0.0	0.0
28020	novel_in_catalog	1.0	0.0	0.0
28021	novel_in_catalog	1.0	1.0	0.0
28022	incomplete-splice_match	1.0	1.0	1.0
28023	full-splice_match	1.0	0.0	0.0
28024	incomplete-splice_match	1.0	1.0	1.0
28025	full-splice_match	1.0	1.0	1.0
28026	incomplete-splice_match	1.0	1.0	1.0
28027	full-splice_match	1.0	1.0	1.0
28028	novel_not_in_catalog	1.0	0.0	0.0
28029	novel_in_catalog	1.0	1.0	1.0
28030	incomplete-splice_match	1.0	0.0	0.0
28031	novel_in_catalog	1.0	0.0	1.0
28032	full-splice_match	1.0	1.0	1.0
28033	novel_in_catalog	1.0	1.0	0.0
28034	full-splice_match	1.0	1.0	1.0
28035	novel_in_catalog	1.0	1.0	1.0
28036	novel_not_in_catalog	1.0	0.0	0.0
28037	full-splice_match	1.0	1.0	1.0
28038	novel_in_catalog	1.0	0.0	0.0
28039	full-splice_match	1.0	1.0	1.0
28040	novel_in_catalog	1.0	1.0	0.0
28041	full-splice_match	1.0	0.0	0.0
28042	full-splice_match	1.0	1.0	1.0
28043	novel_in_catalog	1.0	1.0	0.0
28044	full-splice_match	1.0	1.0	1.0
28045	novel_not_in_catalog	1.0	0.0	0.0
28046	incomplete-splice_match	1.0	0.0	0.0
28047	incomplete-splice_match	1.0	0.0	0.0
28048	novel_in_catalog	1.0	0.0	0.0
28049	full-splice_match	1.0	1.0	1.0
28050	full-splice_match	1.0	1.0	1.0
28051	novel_in_catalog	1.0	1.0	1.0
28052	novel_not_in_catalog	1.0	0.0	0.0
28053	full-splice_match	1.0	1.0	1.0
28054	full-splice_match	1.0	1.0	0.0
28055	full-splice_match	1.0	1.0	1.0
28056	full-splice_match	1.0	1.0	1.0
28057	full-splice_match	1.0	1.0	1.0
28058	novel_not_in_catalog	1.0	0.0	0.0
28059	novel_not_in_catalog	1.0	0.0	0.0
28060	novel_not_in_catalog	1.0	1.0	1.0
28061	full-splice_match	1.0	0.0	1.0
28062	full-splice_match	1.0	1.0	1.0
28063	full-splice_match	1.0	1.0	1.0
28064	novel_in_catalog	1.0	1.0	1.0
28065	novel_in_catalog	1.0	0.0	0.0
28066	incomplete-splice_match	1.0	0.0	1.0
28067	novel_in_catalog	1.0	0.0	0.0
28068	novel_in_catalog	1.0	0.0	0.0
28069	full-splice_match	1.0	1.0	0.0
28070	full-splice_match	1.0	1.0	1.0
28071	novel_in_catalog	1.0	0.0	0.0
28072	novel_not_in_catalog	1.0	1.0	1.0
28073	full-splice_match	1.0	1.0	1.0
28074	novel_not_in_catalog	1.0	0.0	0.0
28075	novel_in_catalog	1.0	0.0	0.0
28076	novel_in_catalog	1.0	0.0	0.0
28077	novel_in_catalog	1.0	0.0	0.0
28078	novel_in_catalog	1.0	0.0	1.0
28079	full-splice_match	1.0	0.0	1.0
28080	novel_in_catalog	1.0	0.0	0.0
28081	novel_in_catalog	1.0	0.0	0.0
28082	incomplete-splice_match	1.0	0.0	0.0
28083	incomplete-splice_match	1.0	0.0	1.0
28084	full-splice_match	1.0	1.0	1.0
28085	novel_in_catalog	1.0	0.0	0.0
28086	novel_in_catalog	1.0	0.0	1.0
28087	novel_in_catalog	1.0	0.0	0.0
28088	full-splice_match	1.0	1.0	1.0
28089	full-splice_match	1.0	1.0	1.0
28090	novel_in_catalog	1.0	0.0	0.0
28091	full-splice_match	1.0	1.0	1.0
28092	novel_in_catalog	1.0	0.0	0.0
28093	novel_in_catalog	1.0	1.0	1.0
28094	novel_in_catalog	1.0	0.0	0.0
28095	novel_in_catalog	1.0	1.0	0.0
28096	novel_in_catalog	1.0	1.0	1.0
28097	full-splice_match	1.0	1.0	1.0
28098	novel_in_catalog	1.0	1.0	1.0
28099	novel_in_catalog	1.0	0.0	0.0
28100	novel_not_in_catalog	1.0	1.0	0.0
28101	incomplete-splice_match	1.0	0.0	0.0
28102	novel_in_catalog	1.0	1.0	0.0
28103	novel_in_catalog	1.0	1.0	1.0
28104	novel_in_catalog	1.0	1.0	1.0
28105	novel_not_in_catalog	1.0	1.0	0.0
28106	novel_in_catalog	1.0	1.0	1.0
28107	novel_in_catalog	1.0	0.0	0.0
28108	novel_not_in_catalog	1.0	0.0	0.0
28109	novel_in_catalog	1.0	1.0	1.0
28110	full-splice_match	1.0	0.0	1.0
28111	novel_in_catalog	1.0	1.0	1.0
28112	novel_in_catalog	1.0	1.0	1.0
28113	novel_not_in_catalog	1.0	0.0	0.0
28114	full-splice_match	1.0	1.0	1.0
28115	novel_in_catalog	1.0	1.0	1.0
28116	novel_in_catalog	1.0	1.0	1.0
28117	novel_in_catalog	1.0	1.0	0.0
28118	novel_not_in_catalog	1.0	0.0	1.0
28119	incomplete-splice_match	1.0	1.0	1.0
28120	novel_in_catalog	1.0	1.0	1.0
28121	novel_in_catalog	1.0	1.0	1.0
28122	novel_in_catalog	1.0	1.0	1.0
28123	novel_in_catalog	1.0	0.0	0.0
28124	novel_in_catalog	1.0	1.0	1.0
28125	novel_in_catalog	1.0	1.0	1.0
28126	full-splice_match	1.0	1.0	1.0
28127	novel_in_catalog	1.0	0.0	0.0
28128	novel_in_catalog	1.0	0.0	1.0
28129	novel_not_in_catalog	1.0	1.0	0.0
28130	incomplete-splice_match	1.0	1.0	1.0
28131	incomplete-splice_match	1.0	0.0	0.0
28132	novel_in_catalog	1.0	1.0	1.0
28133	novel_in_catalog	1.0	0.0	0.0
28134	novel_in_catalog	1.0	1.0	1.0
28135	novel_in_catalog	1.0	0.0	0.0
28136	full-splice_match	1.0	1.0	1.0
28137	full-splice_match	1.0	1.0	1.0
28138	novel_not_in_catalog	1.0	1.0	1.0
28139	novel_not_in_catalog	1.0	1.0	1.0
28140	novel_not_in_catalog	1.0	0.0	1.0
28141	full-splice_match	1.0	1.0	1.0
28142	full-splice_match	1.0	1.0	1.0
28143	full-splice_match	1.0	1.0	1.0
28144	full-splice_match	1.0	0.0	0.0
28145	novel_not_in_catalog	1.0	1.0	0.0
28146	full-splice_match	1.0	1.0	1.0
28147	incomplete-splice_match	1.0	1.0	1.0
28148	novel_in_catalog	1.0	0.0	0.0
28149	full-splice_match	1.0	1.0	1.0
28150	novel_not_in_catalog	1.0	0.0	0.0
28151	novel_in_catalog	1.0	0.0	0.0
28152	novel_not_in_catalog	1.0	0.0	0.0
28153	novel_in_catalog	1.0	0.0	0.0
28154	full-splice_match	1.0	1.0	1.0
28155	novel_not_in_catalog	1.0	0.0	0.0
28156	full-splice_match	1.0	1.0	1.0
28157	full-splice_match	1.0	1.0	1.0
28158	full-splice_match	1.0	1.0	1.0
28159	incomplete-splice_match	1.0	0.0	0.0
28160	full-splice_match	1.0	1.0	1.0
28161	novel_in_catalog	1.0	1.0	1.0
28162	full-splice_match	1.0	1.0	1.0
28163	full-splice_match	1.0	1.0	0.0
28164	novel_in_catalog	1.0	1.0	1.0
28165	incomplete-splice_match	1.0	0.0	0.0
28166	incomplete-splice_match	1.0	0.0	0.0
28167	novel_in_catalog	1.0	0.0	1.0
28168	novel_in_catalog	1.0	0.0	1.0
28169	novel_in_catalog	1.0	1.0	1.0
28170	novel_not_in_catalog	1.0	0.0	0.0
28171	novel_not_in_catalog	1.0	0.0	1.0
28172	novel_not_in_catalog	1.0	0.0	0.0
28173	full-splice_match	1.0	0.0	0.0
28174	novel_not_in_catalog	1.0	0.0	0.0
28175	full-splice_match	1.0	0.0	0.0
28176	novel_in_catalog	1.0	0.0	0.0
28177	full-splice_match	1.0	1.0	1.0
28178	incomplete-splice_match	1.0	1.0	1.0
28179	full-splice_match	1.0	0.0	0.0
28180	full-splice_match	1.0	1.0	1.0
28181	novel_not_in_catalog	1.0	0.0	0.0
28182	full-splice_match	1.0	0.0	0.0
28183	novel_not_in_catalog	1.0	0.0	0.0
28184	full-splice_match	1.0	1.0	1.0
28185	novel_in_catalog	1.0	1.0	0.0
28186	incomplete-splice_match	1.0	0.0	1.0
28187	incomplete-splice_match	1.0	0.0	0.0
28188	full-splice_match	1.0	0.0	1.0
28189	novel_in_catalog	1.0	1.0	1.0
28190	novel_not_in_catalog	1.0	1.0	1.0
28191	full-splice_match	1.0	1.0	1.0
28192	novel_in_catalog	1.0	0.0	0.0
28193	novel_in_catalog	1.0	1.0	1.0
28194	incomplete-splice_match	1.0	1.0	0.0
28195	intergenic	1.0	0.0	0.0
28196	antisense	1.0	0.0	0.0
28197	full-splice_match	1.0	1.0	1.0
28198	novel_in_catalog	1.0	0.0	0.0
28199	full-splice_match	1.0	0.0	0.0
28200	novel_not_in_catalog	1.0	1.0	1.0
28201	novel_not_in_catalog	1.0	0.0	1.0
28202	novel_in_catalog	1.0	0.0	1.0
28203	novel_in_catalog	1.0	0.0	0.0
28204	novel_in_catalog	1.0	1.0	1.0
28205	novel_in_catalog	1.0	1.0	0.0
28206	novel_in_catalog	1.0	0.0	0.0
28207	novel_not_in_catalog	1.0	0.0	1.0
28208	novel_not_in_catalog	1.0	0.0	1.0
28209	novel_not_in_catalog	1.0	1.0	1.0
28210	full-splice_match	1.0	1.0	1.0
28211	novel_not_in_catalog	1.0	1.0	1.0
28212	novel_not_in_catalog	1.0	1.0	1.0
28213	novel_in_catalog	1.0	1.0	1.0
28214	novel_not_in_catalog	1.0	0.0	0.0
28215	full-splice_match	1.0	1.0	1.0
28216	novel_in_catalog	1.0	1.0	1.0
28217	novel_in_catalog	1.0	0.0	1.0
28218	novel_in_catalog	1.0	1.0	1.0
28219	novel_in_catalog	1.0	1.0	1.0
28220	novel_not_in_catalog	1.0	1.0	0.0
28221	novel_not_in_catalog	1.0	0.0	0.0
28222	novel_in_catalog	1.0	0.0	0.0
28223	novel_in_catalog	1.0	1.0	1.0
28224	novel_not_in_catalog	1.0	0.0	0.0
28225	incomplete-splice_match	1.0	0.0	0.0
28226	novel_in_catalog	1.0	0.0	0.0
28227	novel_not_in_catalog	1.0	1.0	1.0
28228	full-splice_match	1.0	1.0	1.0
28229	novel_not_in_catalog	1.0	0.0	0.0
28230	novel_not_in_catalog	1.0	0.0	1.0
28231	novel_not_in_catalog	1.0	1.0	1.0
28232	full-splice_match	1.0	1.0	1.0
28233	novel_in_catalog	1.0	1.0	1.0
28234	novel_not_in_catalog	1.0	0.0	0.0
28235	full-splice_match	1.0	1.0	1.0
28236	full-splice_match	1.0	1.0	1.0
28237	full-splice_match	1.0	1.0	1.0
28238	full-splice_match	1.0	1.0	1.0
28239	incomplete-splice_match	1.0	0.0	0.0
28240	full-splice_match	1.0	1.0	1.0
28241	full-splice_match	1.0	0.0	1.0
28242	full-splice_match	1.0	1.0	1.0
28243	incomplete-splice_match	1.0	0.0	0.0
28244	novel_in_catalog	1.0	0.0	0.0
28245	full-splice_match	1.0	1.0	1.0
28246	novel_not_in_catalog	1.0	1.0	1.0
28247	incomplete-splice_match	1.0	0.0	0.0
28248	novel_not_in_catalog	1.0	0.0	1.0
28249	novel_not_in_catalog	1.0	0.0	0.0
28250	incomplete-splice_match	1.0	0.0	0.0
28251	fusion	1.0	0.0	0.0
28252	full-splice_match	1.0	0.0	1.0
28253	novel_not_in_catalog	1.0	0.0	0.0
28254	novel_not_in_catalog	1.0	0.0	0.0
28255	novel_in_catalog	1.0	0.0	0.0
28256	full-splice_match	1.0	1.0	1.0
28257	novel_in_catalog	1.0	0.0	0.0
28258	novel_in_catalog	1.0	0.0	0.0
28259	full-splice_match	1.0	1.0	1.0
28260	full-splice_match	1.0	1.0	1.0
28261	full-splice_match	1.0	1.0	1.0
28262	full-splice_match	1.0	1.0	1.0
28263	full-splice_match	1.0	1.0	1.0
28264	full-splice_match	1.0	1.0	1.0
28265	full-splice_match	1.0	1.0	1.0
28266	full-splice_match	1.0	1.0	1.0
28267	novel_not_in_catalog	1.0	0.0	0.0
28268	full-splice_match	1.0	1.0	0.0
28269	full-splice_match	1.0	1.0	1.0
28270	full-splice_match	1.0	1.0	1.0
28271	full-splice_match	1.0	1.0	1.0
28272	novel_in_catalog	1.0	0.0	0.0
28273	antisense	1.0	1.0	0.0
28274	full-splice_match	1.0	1.0	1.0
28275	novel_in_catalog	1.0	1.0	1.0
28276	novel_in_catalog	1.0	1.0	0.0
28277	incomplete-splice_match	1.0	1.0	0.0
28278	novel_in_catalog	1.0	1.0	1.0
28279	novel_in_catalog	1.0	1.0	1.0
28280	novel_in_catalog	1.0	0.0	1.0
28281	novel_in_catalog	1.0	0.0	0.0
28282	full-splice_match	1.0	1.0	1.0
28283	novel_not_in_catalog	1.0	1.0	1.0
28284	incomplete-splice_match	1.0	1.0	0.0
28285	novel_in_catalog	1.0	0.0	0.0
28286	novel_not_in_catalog	1.0	0.0	0.0
28287	novel_not_in_catalog	1.0	1.0	1.0
28288	full-splice_match	1.0	1.0	1.0
28289	novel_not_in_catalog	1.0	1.0	1.0
28290	incomplete-splice_match	1.0	0.0	1.0
28291	novel_not_in_catalog	1.0	0.0	0.0
28292	novel_not_in_catalog	1.0	1.0	0.0
28293	full-splice_match	1.0	1.0	1.0
28294	full-splice_match	1.0	1.0	1.0
28295	full-splice_match	1.0	1.0	1.0
28296	novel_not_in_catalog	1.0	0.0	0.0
28297	novel_not_in_catalog	1.0	0.0	0.0
28298	full-splice_match	1.0	1.0	1.0
28299	incomplete-splice_match	1.0	1.0	1.0
28300	incomplete-splice_match	1.0	0.0	0.0
28301	full-splice_match	1.0	1.0	1.0
28302	novel_in_catalog	1.0	1.0	1.0
28303	full-splice_match	1.0	1.0	1.0
28304	novel_in_catalog	1.0	1.0	0.0
28305	novel_in_catalog	1.0	1.0	0.0
28306	incomplete-splice_match	1.0	1.0	0.0
28307	full-splice_match	1.0	0.0	0.0
28308	full-splice_match	1.0	1.0	1.0
28309	full-splice_match	1.0	1.0	1.0
28310	novel_in_catalog	1.0	1.0	1.0
28311	incomplete-splice_match	1.0	0.0	0.0
28312	novel_in_catalog	1.0	1.0	0.0
28313	full-splice_match	1.0	0.0	1.0
28314	incomplete-splice_match	1.0	0.0	0.0
28315	novel_in_catalog	1.0	1.0	0.0
28316	novel_in_catalog	1.0	0.0	1.0
28317	novel_in_catalog	1.0	1.0	1.0
28318	novel_in_catalog	1.0	1.0	1.0
28319	full-splice_match	1.0	1.0	1.0
28320	novel_in_catalog	1.0	0.0	0.0
28321	novel_in_catalog	1.0	1.0	1.0
28322	novel_in_catalog	1.0	1.0	1.0
28323	novel_in_catalog	1.0	0.0	0.0
28324	novel_in_catalog	1.0	1.0	1.0
28325	novel_not_in_catalog	1.0	1.0	1.0
28326	novel_in_catalog	1.0	1.0	0.0
28327	novel_in_catalog	1.0	1.0	1.0
28328	novel_in_catalog	1.0	1.0	1.0
28329	novel_not_in_catalog	1.0	0.0	0.0
28330	novel_in_catalog	1.0	1.0	1.0
28331	full-splice_match	1.0	1.0	1.0
28332	full-splice_match	1.0	1.0	1.0
28333	full-splice_match	1.0	0.0	0.0
28334	full-splice_match	1.0	0.0	0.0
28335	novel_in_catalog	1.0	0.0	0.0
28336	novel_not_in_catalog	1.0	0.0	0.0
28337	novel_not_in_catalog	1.0	0.0	0.0
28338	incomplete-splice_match	1.0	0.0	0.0
28339	full-splice_match	1.0	1.0	1.0
28340	novel_not_in_catalog	1.0	0.0	0.0
28341	novel_in_catalog	1.0	0.0	0.0
28342	full-splice_match	1.0	1.0	0.0
28343	novel_in_catalog	1.0	0.0	0.0
28344	full-splice_match	1.0	1.0	1.0
28345	novel_in_catalog	1.0	1.0	1.0
28346	novel_in_catalog	1.0	0.0	1.0
28347	novel_in_catalog	1.0	0.0	0.0
28348	full-splice_match	1.0	1.0	1.0
28349	full-splice_match	1.0	1.0	0.0
28350	full-splice_match	1.0	1.0	0.0
28351	incomplete-splice_match	1.0	1.0	1.0
28352	full-splice_match	1.0	0.0	1.0
28353	full-splice_match	1.0	1.0	1.0
28354	novel_in_catalog	1.0	0.0	0.0
28355	full-splice_match	1.0	1.0	1.0
28356	incomplete-splice_match	1.0	0.0	0.0
28357	full-splice_match	1.0	0.0	0.0
28358	full-splice_match	1.0	1.0	1.0
28359	novel_in_catalog	1.0	0.0	0.0
28360	incomplete-splice_match	1.0	1.0	1.0
28361	novel_not_in_catalog	1.0	0.0	0.0
28362	novel_in_catalog	1.0	1.0	1.0
28363	novel_not_in_catalog	1.0	0.0	0.0
28364	novel_not_in_catalog	1.0	0.0	0.0
28365	full-splice_match	1.0	1.0	1.0
28366	incomplete-splice_match	1.0	0.0	0.0
28367	incomplete-splice_match	1.0	0.0	1.0
28368	full-splice_match	1.0	1.0	1.0
28369	full-splice_match	1.0	0.0	1.0
28370	incomplete-splice_match	1.0	0.0	1.0
28371	full-splice_match	1.0	1.0	1.0
28372	novel_in_catalog	1.0	0.0	1.0
28373	novel_in_catalog	1.0	0.0	0.0
28374	novel_in_catalog	1.0	0.0	0.0
28375	novel_in_catalog	1.0	1.0	0.0
28376	full-splice_match	1.0	1.0	1.0
28377	novel_in_catalog	1.0	0.0	0.0
28378	full-splice_match	1.0	0.0	0.0
28379	full-splice_match	1.0	1.0	1.0
28380	novel_in_catalog	1.0	1.0	1.0
28381	full-splice_match	1.0	1.0	1.0
28382	incomplete-splice_match	1.0	1.0	1.0
28383	novel_not_in_catalog	1.0	0.0	0.0
28384	novel_not_in_catalog	1.0	1.0	1.0
28385	novel_not_in_catalog	1.0	0.0	0.0
28386	novel_in_catalog	1.0	0.0	0.0
28387	novel_not_in_catalog	1.0	0.0	1.0
28388	novel_not_in_catalog	1.0	1.0	1.0
28389	novel_in_catalog	1.0	1.0	0.0
28390	novel_not_in_catalog	1.0	1.0	1.0
28391	novel_not_in_catalog	1.0	0.0	0.0
28392	full-splice_match	1.0	0.0	1.0
28393	incomplete-splice_match	1.0	0.0	0.0
28394	novel_in_catalog	1.0	1.0	1.0
28395	full-splice_match	1.0	1.0	1.0
28396	novel_in_catalog	1.0	0.0	0.0
28397	full-splice_match	1.0	1.0	1.0
28398	novel_in_catalog	1.0	1.0	0.0
28399	full-splice_match	1.0	1.0	1.0
28400	novel_in_catalog	1.0	1.0	1.0
28401	novel_in_catalog	1.0	1.0	0.0
28402	full-splice_match	1.0	1.0	1.0
28403	full-splice_match	1.0	0.0	0.0
28404	novel_not_in_catalog	1.0	0.0	0.0
28405	incomplete-splice_match	1.0	0.0	0.0
28406	incomplete-splice_match	1.0	0.0	0.0
28407	novel_in_catalog	1.0	0.0	0.0
28408	novel_in_catalog	1.0	0.0	0.0
28409	novel_not_in_catalog	1.0	1.0	0.0
28410	novel_in_catalog	1.0	1.0	0.0
28411	novel_not_in_catalog	1.0	0.0	0.0
28412	novel_not_in_catalog	1.0	0.0	0.0
28413	novel_in_catalog	1.0	1.0	1.0
28414	full-splice_match	1.0	1.0	1.0
28415	novel_in_catalog	1.0	1.0	0.0
28416	novel_in_catalog	1.0	0.0	0.0
28417	full-splice_match	1.0	1.0	1.0
28418	full-splice_match	1.0	1.0	1.0
28419	full-splice_match	1.0	1.0	1.0
28420	novel_not_in_catalog	1.0	1.0	1.0
28421	novel_not_in_catalog	1.0	0.0	0.0
28422	incomplete-splice_match	1.0	0.0	1.0
28423	novel_in_catalog	1.0	1.0	1.0
28424	novel_in_catalog	1.0	0.0	0.0
28425	full-splice_match	1.0	1.0	1.0
28426	novel_in_catalog	1.0	0.0	1.0
28427	incomplete-splice_match	1.0	0.0	1.0
28428	incomplete-splice_match	1.0	1.0	1.0
28429	novel_not_in_catalog	1.0	0.0	0.0
28430	incomplete-splice_match	1.0	0.0	0.0
28431	novel_in_catalog	1.0	0.0	0.0
28432	incomplete-splice_match	1.0	0.0	0.0
28433	incomplete-splice_match	1.0	0.0	1.0
28434	incomplete-splice_match	1.0	0.0	1.0
28435	incomplete-splice_match	1.0	0.0	0.0
28436	novel_in_catalog	1.0	0.0	0.0
28437	incomplete-splice_match	1.0	0.0	0.0
28438	novel_not_in_catalog	1.0	0.0	0.0
28439	novel_in_catalog	1.0	1.0	1.0
28440	novel_not_in_catalog	1.0	0.0	1.0
28441	novel_in_catalog	1.0	1.0	1.0
28442	incomplete-splice_match	1.0	1.0	1.0
28443	novel_not_in_catalog	1.0	1.0	1.0
28444	full-splice_match	1.0	1.0	1.0
28445	novel_not_in_catalog	1.0	1.0	1.0
28446	novel_not_in_catalog	1.0	1.0	1.0
28447	full-splice_match	1.0	1.0	1.0
28448	full-splice_match	1.0	1.0	1.0
28449	novel_in_catalog	1.0	1.0	1.0
28450	full-splice_match	1.0	1.0	0.0
28451	novel_in_catalog	1.0	1.0	0.0
28452	full-splice_match	1.0	0.0	0.0
28453	novel_not_in_catalog	1.0	0.0	0.0
28454	full-splice_match	1.0	0.0	0.0
28455	full-splice_match	1.0	1.0	1.0
28456	incomplete-splice_match	1.0	0.0	0.0
28457	full-splice_match	1.0	1.0	1.0
28458	novel_not_in_catalog	1.0	0.0	0.0
28459	full-splice_match	1.0	1.0	1.0
28460	novel_in_catalog	1.0	1.0	0.0
28461	full-splice_match	1.0	1.0	1.0
28462	full-splice_match	1.0	0.0	0.0
28463	full-splice_match	1.0	1.0	1.0
28464	novel_not_in_catalog	1.0	1.0	1.0
28465	full-splice_match	1.0	1.0	1.0
28466	full-splice_match	1.0	1.0	1.0
28467	full-splice_match	1.0	1.0	1.0
28468	full-splice_match	1.0	1.0	1.0
28469	full-splice_match	1.0	1.0	1.0
28470	full-splice_match	1.0	1.0	1.0
28471	full-splice_match	1.0	1.0	1.0
28472	novel_not_in_catalog	1.0	0.0	0.0
28473	full-splice_match	1.0	1.0	1.0
28474	novel_in_catalog	1.0	1.0	1.0
28475	novel_in_catalog	1.0	1.0	1.0
28476	novel_in_catalog	1.0	0.0	0.0
28477	incomplete-splice_match	1.0	0.0	0.0
28478	novel_in_catalog	1.0	1.0	1.0
28479	novel_in_catalog	1.0	1.0	0.0
28480	novel_in_catalog	1.0	1.0	1.0
28481	novel_in_catalog	1.0	0.0	1.0
28482	novel_in_catalog	1.0	1.0	1.0
28483	novel_in_catalog	1.0	1.0	1.0
28484	full-splice_match	1.0	1.0	1.0
28485	full-splice_match	1.0	1.0	1.0
28486	full-splice_match	1.0	1.0	1.0
28487	novel_in_catalog	1.0	0.0	0.0
28488	novel_not_in_catalog	1.0	0.0	0.0
28489	full-splice_match	1.0	1.0	1.0
28490	novel_in_catalog	1.0	1.0	0.0
28491	novel_not_in_catalog	1.0	0.0	0.0
28492	novel_in_catalog	1.0	1.0	0.0
28493	novel_in_catalog	1.0	1.0	1.0
28494	novel_in_catalog	1.0	1.0	0.0
28495	novel_in_catalog	1.0	0.0	0.0
28496	novel_in_catalog	1.0	0.0	0.0
28497	novel_not_in_catalog	1.0	0.0	0.0
28498	full-splice_match	1.0	1.0	0.0
28499	novel_in_catalog	1.0	1.0	0.0
28500	novel_not_in_catalog	1.0	0.0	0.0
28501	novel_in_catalog	1.0	0.0	0.0
28502	novel_in_catalog	1.0	1.0	0.0
28503	full-splice_match	1.0	0.0	0.0
28504	novel_in_catalog	1.0	1.0	1.0
28505	novel_in_catalog	1.0	0.0	0.0
28506	full-splice_match	1.0	1.0	1.0
28507	full-splice_match	1.0	1.0	1.0
28508	incomplete-splice_match	1.0	1.0	0.0
28509	novel_not_in_catalog	1.0	1.0	0.0
28510	novel_in_catalog	1.0	0.0	0.0
28511	novel_not_in_catalog	1.0	0.0	0.0
28512	novel_in_catalog	1.0	0.0	1.0
28513	full-splice_match	1.0	1.0	1.0
28514	full-splice_match	1.0	1.0	1.0
28515	full-splice_match	1.0	1.0	1.0
28516	full-splice_match	1.0	1.0	1.0
28517	full-splice_match	1.0	1.0	1.0
28518	novel_not_in_catalog	1.0	0.0	0.0
28519	novel_in_catalog	1.0	1.0	1.0
28520	novel_not_in_catalog	1.0	0.0	0.0
28521	full-splice_match	1.0	1.0	1.0
28522	full-splice_match	1.0	1.0	1.0
28523	full-splice_match	1.0	0.0	0.0
28524	incomplete-splice_match	1.0	1.0	0.0
28525	novel_not_in_catalog	1.0	1.0	0.0
28526	novel_not_in_catalog	1.0	0.0	1.0
28527	incomplete-splice_match	1.0	1.0	1.0
28528	incomplete-splice_match	1.0	1.0	0.0
28529	incomplete-splice_match	1.0	0.0	0.0
28530	full-splice_match	1.0	1.0	1.0
28531	novel_in_catalog	1.0	0.0	0.0
28532	novel_in_catalog	1.0	1.0	1.0
28533	novel_in_catalog	1.0	1.0	1.0
28534	novel_not_in_catalog	1.0	0.0	0.0
28535	full-splice_match	1.0	1.0	1.0
28536	novel_not_in_catalog	1.0	1.0	0.0
28537	novel_not_in_catalog	1.0	0.0	0.0
28538	full-splice_match	1.0	1.0	1.0
28539	novel_not_in_catalog	1.0	0.0	0.0
28540	novel_in_catalog	1.0	0.0	0.0
28541	full-splice_match	1.0	1.0	1.0
28542	full-splice_match	1.0	0.0	0.0
28543	full-splice_match	1.0	1.0	1.0
28544	full-splice_match	1.0	1.0	0.0
28545	novel_not_in_catalog	1.0	1.0	0.0
28546	full-splice_match	1.0	1.0	1.0
28547	novel_in_catalog	1.0	0.0	0.0
28548	full-splice_match	1.0	1.0	1.0
28549	incomplete-splice_match	1.0	0.0	0.0
