	E1	E3
23929	8.0	10.0
23930	2.0	0.0
23931	2.0	0.0
23932	5.0	4.0
23933	23.0	37.0
23934	210.0	309.0
23935	2.0	4.0
23936	3.0	2.0
23937	46.0	6.0
23938	3.0	0.0
23939	3.0	0.0
23940	4.0	0.0
23941	4.0	0.0
23942	7.0	0.0
23943	49.0	15.0
23944	2.0	0.0
23945	5.0	35.0
23946	18.0	4.0
23947	33.0	37.0
23948	107.0	28.0
23949	14.0	0.0
23950	6.0	0.0
23951	2.0	14.0
23952	16.0	2.0
23953	513.0	824.0
23954	2.0	0.0
23955	4.0	27.0
23956	4.0	2.0
23957	2.0	0.0
23958	55.0	48.0
23959	2.0	3.0
23960	8.0	0.0
23961	54.0	76.0
23962	394.0	498.0
23963	36.0	0.0
23964	3.0	0.0
23965	5.0	0.0
23966	7.0	0.0
23967	27.0	12.0
23968	4.0	0.0
23969	259.0	302.0
23970	4.0	0.0
23971	4.0	0.0
23972	3.0	0.0
23973	2.0	0.0
23974	12.0	0.0
23975	11.0	28.0
23976	2.0	3.0
23977	2.0	0.0
23978	4.0	0.0
23979	259.0	58.0
23980	3.0	0.0
23981	2.0	0.0
23982	2.0	0.0
23983	3.0	0.0
23984	11.0	5.0
23985	9.0	10.0
23986	30.0	0.0
23987	4.0	0.0
23988	6.0	0.0
23989	13.0	4.0
23990	2.0	0.0
23991	31.0	22.0
23992	15.0	8.0
23993	13.0	74.0
23994	544.0	406.0
23995	2.0	0.0
23996	2.0	0.0
23997	2.0	0.0
23998	6.0	0.0
23999	14.0	0.0
24000	3.0	0.0
24001	2.0	0.0
24002	104.0	68.0
24003	3.0	0.0
24004	2.0	0.0
24005	3.0	2.0
24006	168.0	150.0
24007	23.0	15.0
24008	2.0	5.0
24009	72.0	60.0
24010	10.0	7.0
24011	95.0	159.0
24012	16.0	35.0
24013	2.0	0.0
24014	2.0	0.0
24015	2.0	2.0
24016	2.0	9.0
24017	2.0	0.0
24018	6.0	0.0
24019	16.0	6.0
24020	5.0	0.0
24021	165.0	115.0
24022	12.0	3.0
24023	3.0	0.0
24024	4.0	0.0
24025	7.0	0.0
24026	2.0	0.0
24027	9.0	4.0
24028	80.0	24.0
24029	5.0	0.0
24030	2.0	0.0
24031	11.0	4.0
24032	8.0	6.0
24033	86.0	54.0
24034	13.0	3.0
24035	5.0	2.0
24036	4.0	2.0
24037	139.0	64.0
24038	6.0	0.0
24039	7.0	5.0
24040	2.0	2.0
24041	2.0	0.0
24042	2.0	0.0
24043	86.0	136.0
24044	2.0	0.0
24045	77.0	90.0
24046	2.0	0.0
24047	6.0	7.0
24048	2.0	66.0
24049	2.0	0.0
24050	87.0	20.0
24051	4.0	0.0
24052	2.0	0.0
24053	2.0	0.0
24054	3.0	0.0
24055	2.0	0.0
24056	2.0	0.0
24057	2.0	0.0
24058	13.0	2.0
24059	2.0	0.0
24060	51.0	27.0
24061	4.0	2.0
24062	3.0	8.0
24063	5.0	0.0
24064	81.0	89.0
24065	53.0	68.0
24066	24.0	27.0
24067	25.0	33.0
24068	2.0	3.0
24069	2.0	0.0
24070	3.0	0.0
24071	2.0	10.0
24072	2.0	2.0
24073	2.0	0.0
24074	4.0	12.0
24075	58.0	112.0
24076	2.0	0.0
24077	3.0	0.0
24078	37.0	13.0
24079	18.0	57.0
24080	54.0	66.0
24081	2.0	0.0
24082	5.0	0.0
24083	65.0	52.0
24084	2.0	5.0
24085	2.0	0.0
24086	5.0	0.0
24087	2.0	2.0
24088	5.0	3.0
24089	2.0	0.0
24090	27.0	16.0
24091	2.0	0.0
24092	55.0	8.0
24093	9.0	8.0
24094	28.0	53.0
24095	35.0	12.0
24096	21.0	0.0
24097	8.0	37.0
24098	36.0	0.0
24099	17.0	32.0
24100	14.0	17.0
24101	23.0	27.0
24102	2.0	2.0
24103	7.0	14.0
24104	16.0	0.0
24105	2.0	0.0
24106	194.0	112.0
24107	238.0	540.0
24108	6.0	10.0
24109	25.0	60.0
24110	5.0	0.0
24111	5.0	15.0
24112	2.0	0.0
24113	5.0	0.0
24114	49.0	0.0
24115	2.0	0.0
24116	17.0	0.0
24117	2.0	0.0
24118	190.0	457.0
24119	27.0	0.0
24120	23.0	75.0
24121	11.0	20.0
24122	12.0	34.0
24123	3.0	0.0
24124	6.0	8.0
24125	7.0	0.0
24126	2.0	0.0
24127	3.0	22.0
24128	2.0	0.0
24129	9.0	9.0
24130	3.0	0.0
24131	2.0	0.0
24132	2.0	0.0
24133	4.0	0.0
24134	4.0	0.0
24135	6.0	12.0
24136	87.0	0.0
24137	86.0	99.0
24138	2.0	0.0
24139	2.0	0.0
24140	2.0	5.0
24141	1300.0	2061.0
24142	18.0	15.0
24143	18.0	13.0
24144	4.0	4.0
24145	2.0	4.0
24146	13.0	5.0
24147	4.0	5.0
24148	2.0	0.0
24149	2.0	0.0
24150	3.0	0.0
24151	3.0	0.0
24152	2.0	2.0
24153	2.0	0.0
24154	2.0	0.0
24155	9.0	0.0
24156	2.0	12.0
24157	14.0	13.0
24158	2.0	0.0
24159	287.0	283.0
24160	3.0	3.0
24161	45.0	37.0
24162	5.0	12.0
24163	35.0	25.0
24164	12.0	12.0
24165	3.0	0.0
24166	3.0	0.0
24167	36.0	13.0
24168	18.0	2.0
24169	2.0	6.0
24170	3.0	0.0
24171	2.0	2.0
24172	3.0	0.0
24173	7.0	2.0
24174	71.0	86.0
24175	76.0	80.0
24176	2.0	2.0
24177	2.0	0.0
24178	3.0	0.0
24179	3.0	0.0
24180	113.0	114.0
24181	47.0	0.0
24182	13.0	0.0
24183	18.0	15.0
24184	2.0	0.0
24185	2.0	0.0
24186	2.0	0.0
24187	39.0	65.0
24188	8.0	9.0
24189	83.0	99.0
24190	2.0	0.0
24191	2.0	0.0
24192	205.0	198.0
24193	3.0	0.0
24194	4.0	0.0
24195	202.0	267.0
24196	4.0	5.0
24197	6.0	5.0
24198	35.0	24.0
24199	2.0	3.0
24200	721.0	535.0
24201	251.0	209.0
24202	14.0	3.0
24203	5.0	3.0
24204	53.0	24.0
24205	2.0	0.0
24206	57.0	0.0
24207	3.0	0.0
24208	10.0	4.0
24209	35.0	23.0
24210	2.0	0.0
24211	39.0	30.0
24212	2.0	4.0
24213	85.0	67.0
24214	2.0	0.0
24215	4.0	3.0
24216	3.0	4.0
24217	196.0	224.0
24218	4.0	4.0
24219	13.0	0.0
24220	6.0	4.0
24221	5.0	0.0
24222	62.0	46.0
24223	10.0	11.0
24224	70.0	77.0
24225	2.0	0.0
24226	24.0	16.0
24227	2.0	0.0
24228	17.0	5.0
24229	7.0	3.0
24230	14.0	9.0
24231	12.0	8.0
24232	24.0	17.0
24233	54.0	46.0
24234	3.0	0.0
24235	26.0	30.0
24236	9.0	0.0
24237	47.0	19.0
24238	45.0	33.0
24239	2.0	2.0
24240	3.0	3.0
24241	81.0	34.0
24242	2.0	0.0
24243	130.0	82.0
24244	10.0	0.0
24245	3.0	0.0
24246	4.0	0.0
24247	2.0	0.0
24248	111.0	77.0
24249	4.0	4.0
24250	15.0	6.0
24251	4.0	0.0
24252	4.0	0.0
24253	2.0	0.0
24254	2.0	0.0
24255	5.0	2.0
24256	2.0	0.0
24257	3.0	0.0
24258	2.0	0.0
24259	5.0	0.0
24260	5.0	4.0
24261	65.0	51.0
24262	2.0	0.0
24263	2.0	0.0
24264	9.0	50.0
24265	2.0	0.0
24266	37.0	0.0
24267	3.0	0.0
24268	7.0	0.0
24269	2.0	4.0
24270	2.0	0.0
24271	156.0	224.0
24272	2.0	0.0
24273	8.0	10.0
24274	2.0	0.0
24275	84.0	17.0
24276	2.0	0.0
24277	488.0	756.0
24278	6.0	5.0
24279	10.0	20.0
24280	14.0	14.0
24281	2.0	2.0
24282	11.0	20.0
24283	342.0	181.0
24284	3.0	0.0
24285	21.0	28.0
24286	2.0	4.0
24287	24.0	16.0
24288	5.0	13.0
24289	2.0	5.0
24290	2.0	0.0
24291	5.0	0.0
24292	86.0	126.0
24293	3.0	2.0
24294	2.0	0.0
24295	2.0	0.0
24296	2.0	0.0
24297	6.0	3.0
24298	63.0	59.0
24299	62.0	14.0
24300	2.0	0.0
24301	3.0	0.0
24302	2.0	2.0
24303	2.0	0.0
24304	2.0	0.0
24305	10.0	6.0
24306	53.0	26.0
24307	10.0	3.0
24308	2.0	0.0
24309	20.0	17.0
24310	8.0	0.0
24311	10.0	20.0
24312	2.0	0.0
24313	2.0	0.0
24314	76.0	81.0
24315	20.0	21.0
24316	4.0	13.0
24317	2.0	0.0
24318	9.0	20.0
24319	2.0	0.0
24320	156.0	228.0
24321	3.0	0.0
24322	2.0	0.0
24323	2.0	0.0
24324	9.0	8.0
24325	5.0	0.0
24326	2.0	0.0
24327	3.0	8.0
24328	2.0	2.0
24329	3.0	0.0
24330	5.0	6.0
24331	2.0	2.0
24332	123.0	62.0
24333	2.0	0.0
24334	3.0	2.0
24335	9.0	32.0
24336	3.0	0.0
24337	16.0	39.0
24338	12.0	0.0
24339	2.0	0.0
24340	6.0	10.0
24341	127.0	133.0
24342	2.0	0.0
24343	14.0	10.0
24344	4.0	0.0
24345	2.0	4.0
24346	6.0	6.0
24347	2.0	0.0
24348	97.0	38.0
24349	78.0	74.0
24350	4.0	0.0
24351	2.0	0.0
24352	2.0	0.0
24353	3.0	0.0
24354	2.0	0.0
24355	5.0	0.0
24356	2.0	0.0
24357	40.0	44.0
24358	13.0	40.0
24359	40.0	38.0
24360	2.0	0.0
24361	2.0	0.0
24362	7.0	2.0
24363	3.0	2.0
24364	35.0	26.0
24365	3.0	0.0
24366	3.0	6.0
24367	4.0	2.0
24368	3.0	0.0
24369	7.0	3.0
24370	10.0	11.0
24371	13.0	3.0
24372	2.0	0.0
24373	3.0	0.0
24374	13.0	7.0
24375	3.0	3.0
24376	134.0	173.0
24377	72.0	53.0
24378	2.0	0.0
24379	2.0	2.0
24380	2.0	0.0
24381	14.0	6.0
24382	5.0	0.0
24383	2.0	2.0
24384	56.0	23.0
24385	6.0	7.0
24386	9.0	4.0
24387	5.0	3.0
24388	4.0	16.0
24389	12.0	0.0
24390	591.0	928.0
24391	2.0	4.0
24392	2.0	2.0
24393	2.0	0.0
24394	2.0	0.0
24395	4.0	0.0
24396	4.0	0.0
24397	2.0	0.0
24398	2.0	0.0
24399	81.0	34.0
24400	2.0	4.0
24401	3.0	0.0
24402	2.0	0.0
24403	3.0	0.0
24404	2.0	0.0
24405	12.0	5.0
24406	21.0	8.0
24407	94.0	168.0
24408	9.0	5.0
24409	5.0	3.0
24410	3.0	8.0
24411	7.0	0.0
24412	22.0	71.0
24413	3.0	10.0
24414	2.0	0.0
24415	68.0	56.0
24416	2.0	0.0
24417	2.0	0.0
24418	2.0	0.0
24419	2.0	0.0
24420	187.0	94.0
24421	2.0	0.0
24422	4.0	2.0
24423	4.0	5.0
24424	2.0	0.0
24425	2.0	0.0
24426	48.0	0.0
24427	7.0	0.0
24428	2.0	0.0
24429	8.0	0.0
24430	2.0	0.0
24431	2.0	0.0
24432	9.0	0.0
24433	2.0	0.0
24434	2.0	0.0
24435	553.0	740.0
24436	19.0	7.0
24437	177.0	167.0
24438	2.0	0.0
24439	5.0	2.0
24440	24.0	11.0
24441	3.0	0.0
24442	100.0	285.0
24443	3.0	0.0
24444	2.0	0.0
24445	2.0	0.0
24446	2.0	0.0
24447	2.0	0.0
24448	2.0	0.0
24449	2.0	0.0
24450	123.0	94.0
24451	2.0	9.0
24452	87.0	30.0
24453	4.0	2.0
24454	61.0	75.0
24455	236.0	308.0
24456	6.0	7.0
24457	3.0	3.0
24458	2.0	0.0
24459	2.0	6.0
24460	2.0	5.0
24461	5.0	4.0
24462	2.0	2.0
24463	8.0	4.0
24464	66.0	15.0
24465	3.0	0.0
24466	3.0	4.0
24467	22.0	22.0
24468	17.0	30.0
24469	18.0	13.0
24470	137.0	247.0
24471	10.0	9.0
24472	29.0	38.0
24473	15.0	9.0
24474	3.0	7.0
24475	7.0	17.0
24476	36.0	0.0
24477	2.0	0.0
24478	3.0	0.0
24479	20.0	0.0
24480	872.0	643.0
24481	27.0	2.0
24482	5.0	0.0
24483	2.0	0.0
24484	2.0	2.0
24485	33.0	0.0
24486	5.0	0.0
24487	5.0	0.0
24488	166.0	238.0
24489	5.0	0.0
24490	50.0	51.0
24491	3.0	0.0
24492	2.0	0.0
24493	2.0	0.0
24494	4.0	9.0
24495	2.0	2.0
24496	12.0	0.0
24497	3.0	4.0
24498	3.0	2.0
24499	4.0	2.0
24500	93.0	34.0
24501	2.0	0.0
24502	2.0	0.0
24503	2.0	0.0
24504	261.0	335.0
24505	8.0	0.0
24506	5.0	0.0
24507	146.0	225.0
24508	9.0	10.0
24509	10.0	14.0
24510	20.0	0.0
24511	2.0	0.0
24512	42.0	126.0
24513	2.0	0.0
24514	2.0	13.0
24515	58.0	33.0
24516	2.0	0.0
24517	11.0	10.0
24518	14.0	10.0
24519	2.0	6.0
24520	3.0	14.0
24521	2.0	0.0
24522	2.0	0.0
24523	2.0	0.0
24524	6.0	6.0
24525	6.0	8.0
24526	4.0	0.0
24527	4.0	6.0
24528	2.0	0.0
24529	2.0	6.0
24530	4.0	0.0
24531	4.0	9.0
24532	2.0	0.0
24533	2.0	0.0
24534	35.0	11.0
24535	225.0	142.0
24536	2.0	3.0
24537	2.0	2.0
24538	4.0	0.0
24539	3.0	0.0
24540	5.0	10.0
24541	112.0	149.0
24542	2.0	2.0
24543	13.0	8.0
24544	3.0	5.0
24545	4.0	0.0
24546	5.0	3.0
24547	13.0	30.0
24548	3.0	2.0
24549	2.0	0.0
24550	8.0	0.0
24551	6.0	0.0
24552	221.0	42.0
24553	3.0	3.0
24554	2.0	2.0
24555	3.0	4.0
24556	21.0	97.0
24557	8.0	0.0
24558	10.0	16.0
24559	14.0	0.0
24560	2.0	4.0
24561	366.0	667.0
24562	3.0	4.0
24563	11.0	6.0
24564	90.0	174.0
24565	2.0	3.0
24566	3.0	0.0
24567	23.0	22.0
24568	12.0	18.0
24569	6.0	4.0
24570	25.0	42.0
24571	24.0	11.0
24572	3.0	0.0
24573	28.0	23.0
24574	8.0	0.0
24575	313.0	527.0
24576	4.0	6.0
24577	23.0	13.0
24578	125.0	38.0
24579	4.0	0.0
24580	2.0	0.0
24581	2.0	4.0
24582	109.0	20.0
24583	2.0	0.0
24584	3.0	0.0
24585	6.0	6.0
24586	23.0	4.0
24587	13.0	0.0
24588	6.0	5.0
24589	9.0	0.0
24590	3.0	4.0
24591	2.0	2.0
24592	2.0	3.0
24593	3.0	4.0
24594	2.0	0.0
24595	51.0	12.0
24596	6.0	8.0
24597	2.0	0.0
24598	3.0	0.0
24599	2.0	3.0
24600	7.0	0.0
24601	75.0	84.0
24602	2.0	0.0
24603	6.0	10.0
24604	6.0	10.0
24605	5.0	12.0
24606	4.0	0.0
24607	2.0	2.0
24608	21.0	6.0
24609	2.0	6.0
24610	4.0	13.0
24611	19.0	15.0
24612	3.0	0.0
24613	3.0	2.0
24614	13.0	0.0
24615	14.0	16.0
24616	2.0	9.0
24617	3.0	3.0
24618	11.0	21.0
24619	299.0	299.0
24620	2.0	0.0
24621	3.0	0.0
24622	27.0	17.0
24623	11.0	10.0
24624	4.0	4.0
24625	2.0	0.0
24626	3.0	2.0
24627	6.0	7.0
24628	29.0	4.0
24629	3.0	0.0
24630	10.0	4.0
24631	2.0	0.0
24632	10.0	17.0
24633	29.0	15.0
24634	4.0	0.0
24635	2.0	0.0
24636	4.0	0.0
24637	3.0	0.0
24638	5.0	8.0
24639	51.0	38.0
24640	13.0	11.0
24641	2.0	0.0
24642	3.0	0.0
24643	5.0	8.0
24644	322.0	212.0
24645	2.0	0.0
24646	26.0	11.0
24647	14.0	18.0
24648	17.0	0.0
24649	15.0	10.0
24650	373.0	244.0
24651	8.0	0.0
24652	97.0	11.0
24653	2.0	0.0
24654	21.0	0.0
24655	3.0	0.0
24656	2.0	0.0
24657	2.0	0.0
24658	2.0	0.0
24659	2.0	0.0
24660	2.0	3.0
24661	2.0	0.0
24662	44.0	0.0
24663	2.0	0.0
24664	2.0	0.0
24665	5.0	0.0
24666	26.0	13.0
24667	1088.0	1599.0
24668	2.0	0.0
24669	3.0	0.0
24670	99.0	109.0
24671	6.0	0.0
24672	2.0	0.0
24673	5.0	14.0
24674	79.0	57.0
24675	6.0	0.0
24676	7.0	15.0
24677	135.0	191.0
24678	116.0	28.0
24679	24.0	2.0
24680	4.0	0.0
24681	2.0	0.0
24682	2.0	0.0
24683	19.0	0.0
24684	17.0	3.0
24685	2.0	2.0
24686	4.0	0.0
24687	7.0	6.0
24688	15.0	20.0
24689	14.0	2.0
24690	3.0	6.0
24691	5.0	0.0
24692	4.0	0.0
24693	2.0	4.0
24694	3.0	12.0
24695	5.0	3.0
24696	15.0	6.0
24697	22.0	0.0
24698	2.0	0.0
24699	4.0	0.0
24700	3.0	0.0
24701	2.0	2.0
24702	2.0	0.0
24703	3.0	0.0
24704	2.0	0.0
24705	2.0	0.0
24706	2.0	2.0
24707	8.0	0.0
24708	6.0	23.0
24709	13.0	24.0
24710	6.0	17.0
24711	39.0	37.0
24712	78.0	118.0
24713	12.0	18.0
24714	2.0	0.0
24715	2.0	8.0
24716	2.0	0.0
24717	2.0	0.0
24718	42.0	0.0
24719	17.0	0.0
24720	2.0	0.0
24721	37.0	0.0
24722	3.0	0.0
24723	4.0	0.0
24724	4.0	0.0
24725	7.0	0.0
24726	2.0	0.0
24727	2.0	0.0
24728	48.0	8.0
24729	2.0	0.0
24730	8.0	0.0
24731	22.0	0.0
24732	26.0	6.0
24733	21.0	4.0
24734	2.0	0.0
24735	5.0	2.0
24736	19.0	12.0
24737	2.0	0.0
24738	2.0	2.0
24739	3.0	0.0
24740	25.0	5.0
24741	4.0	2.0
24742	9.0	7.0
24743	9.0	0.0
24744	2.0	0.0
24745	6.0	0.0
24746	108.0	0.0
24747	2.0	12.0
24748	2.0	4.0
24749	48.0	96.0
24750	28.0	19.0
24751	3.0	0.0
24752	78.0	65.0
24753	2.0	0.0
24754	35.0	23.0
24755	138.0	49.0
24756	4.0	0.0
24757	10.0	0.0
24758	3.0	0.0
24759	5.0	4.0
24760	3.0	0.0
24761	2.0	0.0
24762	2.0	0.0
24763	2.0	0.0
24764	2.0	0.0
24765	8.0	0.0
24766	2.0	0.0
24767	2.0	0.0
24768	2.0	0.0
24769	2.0	0.0
24770	2.0	0.0
24771	80.0	273.0
24772	3.0	0.0
24773	2.0	0.0
24774	5.0	0.0
24775	3.0	0.0
24776	34.0	0.0
24777	4.0	0.0
24778	2.0	0.0
24779	11.0	6.0
24780	3.0	0.0
24781	1400.0	916.0
24782	4.0	0.0
24783	5.0	0.0
24784	3.0	0.0
24785	2.0	0.0
24786	7.0	10.0
24787	2.0	0.0
24788	75.0	7.0
24789	6.0	0.0
24790	2.0	0.0
24791	3.0	0.0
24792	3.0	0.0
24793	4.0	0.0
24794	2.0	0.0
24795	6.0	0.0
24796	14.0	0.0
24797	9.0	10.0
24798	5.0	0.0
24799	2.0	0.0
24800	12.0	8.0
24801	6.0	5.0
24802	57.0	96.0
24803	11.0	0.0
24804	259.0	171.0
24805	5.0	8.0
24806	2.0	0.0
24807	326.0	263.0
24808	3.0	0.0
24809	64.0	12.0
24810	4.0	0.0
24811	2.0	0.0
24812	4.0	5.0
24813	2.0	2.0
24814	2.0	25.0
24815	1392.0	1138.0
24816	15.0	35.0
24817	20.0	12.0
24818	2.0	2.0
24819	2.0	0.0
24820	2.0	0.0
24821	2.0	0.0
24822	2.0	0.0
24823	5.0	0.0
24824	2.0	0.0
24825	3.0	0.0
24826	79.0	24.0
24827	2.0	0.0
24828	3.0	0.0
24829	2.0	8.0
24830	71.0	90.0
24831	2.0	0.0
24832	2.0	0.0
24833	13.0	3.0
24834	26.0	12.0
24835	5.0	3.0
24836	10.0	4.0
24837	3.0	0.0
24838	2.0	0.0
24839	3.0	0.0
24840	249.0	3.0
24841	23.0	31.0
24842	4.0	0.0
24843	101.0	57.0
24844	2.0	0.0
24845	76.0	168.0
24846	26.0	15.0
24847	3.0	0.0
24848	2.0	2.0
24849	2.0	5.0
24850	2.0	0.0
24851	2.0	0.0
24852	2.0	0.0
24853	3.0	4.0
24854	7.0	28.0
24855	7.0	14.0
24856	2.0	0.0
24857	10.0	8.0
24858	5.0	8.0
24859	4.0	0.0
24860	2.0	0.0
24861	3.0	0.0
24862	7.0	2.0
24863	17.0	4.0
24864	2.0	0.0
24865	2.0	2.0
24866	2.0	0.0
24867	16.0	7.0
24868	2.0	0.0
24869	15.0	3.0
24870	2.0	0.0
24871	5.0	0.0
24872	6.0	0.0
24873	5.0	0.0
24874	39.0	19.0
24875	8.0	3.0
24876	62.0	16.0
24877	21.0	3.0
24878	2.0	0.0
24879	3.0	2.0
24880	7.0	9.0
24881	2.0	0.0
24882	5.0	0.0
24883	4.0	0.0
24884	140.0	57.0
24885	2.0	4.0
24886	2.0	0.0
24887	4.0	4.0
24888	386.0	486.0
24889	10.0	0.0
24890	3.0	0.0
24891	10.0	14.0
24892	5.0	9.0
24893	86.0	39.0
24894	2.0	11.0
24895	14.0	10.0
24896	124.0	39.0
24897	2.0	2.0
24898	2.0	0.0
24899	2.0	17.0
24900	4.0	0.0
24901	3.0	7.0
24902	10.0	14.0
24903	5.0	3.0
24904	9.0	9.0
24905	73.0	96.0
24906	8.0	5.0
24907	3.0	3.0
24908	3.0	0.0
24909	8.0	2.0
24910	2.0	0.0
24911	4.0	10.0
24912	2.0	0.0
24913	2.0	0.0
24914	14.0	2.0
24915	4.0	3.0
24916	2.0	0.0
24917	4.0	15.0
24918	11.0	10.0
24919	6.0	0.0
24920	107.0	65.0
24921	227.0	298.0
24922	4.0	5.0
24923	5.0	11.0
24924	2.0	0.0
24925	3.0	0.0
24926	9.0	9.0
24927	68.0	35.0
24928	20.0	12.0
24929	2.0	0.0
24930	21.0	9.0
24931	29.0	59.0
24932	2.0	0.0
24933	3.0	0.0
24934	9.0	4.0
24935	16.0	20.0
24936	4.0	0.0
24937	4.0	4.0
24938	62.0	48.0
24939	8.0	20.0
24940	2.0	4.0
24941	44.0	36.0
24942	6.0	5.0
24943	6.0	10.0
24944	7.0	0.0
24945	2.0	0.0
24946	3.0	0.0
24947	3.0	4.0
24948	5.0	5.0
24949	9.0	4.0
24950	8.0	18.0
24951	2.0	0.0
24952	2.0	0.0
24953	4.0	10.0
24954	80.0	198.0
24955	14.0	42.0
24956	4.0	0.0
24957	11.0	10.0
24958	87.0	45.0
24959	33.0	13.0
24960	2.0	0.0
24961	8.0	4.0
24962	15.0	19.0
24963	8.0	6.0
24964	3.0	4.0
24965	2.0	0.0
24966	2.0	0.0
24967	20.0	36.0
24968	7.0	2.0
24969	2.0	0.0
24970	15.0	9.0
24971	2.0	0.0
24972	12.0	0.0
24973	2.0	0.0
24974	4.0	0.0
24975	6.0	2.0
24976	3.0	0.0
24977	80.0	59.0
24978	2.0	0.0
24979	4.0	3.0
24980	3.0	0.0
24981	4.0	6.0
24982	5.0	20.0
24983	4.0	0.0
24984	3.0	0.0
24985	2.0	0.0
24986	2.0	0.0
24987	160.0	79.0
24988	2.0	0.0
24989	2.0	0.0
24990	50.0	86.0
24991	21.0	0.0
24992	522.0	802.0
24993	33.0	28.0
24994	20.0	3.0
24995	4.0	2.0
24996	25.0	21.0
24997	2.0	0.0
24998	3.0	0.0
24999	5.0	0.0
25000	3.0	0.0
25001	2.0	0.0
25002	173.0	171.0
25003	2.0	2.0
25004	2.0	0.0
25005	2.0	0.0
25006	5.0	3.0
25007	5.0	2.0
25008	2.0	2.0
25009	17.0	25.0
25010	12.0	18.0
25011	121.0	157.0
25012	3.0	22.0
25013	24.0	20.0
25014	2.0	0.0
25015	2.0	0.0
25016	39.0	80.0
25017	2.0	0.0
25018	2.0	0.0
25019	5.0	0.0
25020	37.0	29.0
25021	4.0	10.0
25022	2.0	18.0
25023	5.0	8.0
25024	52.0	48.0
25025	2.0	4.0
25026	30.0	41.0
25027	4.0	6.0
25028	2.0	0.0
25029	2.0	5.0
25030	4.0	2.0
25031	3.0	0.0
25032	2.0	0.0
25033	108.0	0.0
25034	8.0	0.0
25035	8.0	5.0
25036	4.0	3.0
25037	3.0	0.0
25038	5.0	0.0
25039	5.0	14.0
25040	2.0	24.0
25041	4.0	0.0
25042	9.0	0.0
25043	7.0	0.0
25044	142.0	66.0
25045	166.0	66.0
25046	4.0	0.0
25047	31.0	24.0
25048	2.0	0.0
25049	5.0	3.0
25050	544.0	73.0
25051	2.0	0.0
25052	2.0	0.0
25053	2.0	0.0
25054	3.0	0.0
25055	31.0	7.0
25056	3.0	0.0
25057	3.0	0.0
25058	3.0	0.0
25059	26.0	17.0
25060	2.0	0.0
25061	3.0	0.0
25062	2.0	0.0
25063	6.0	2.0
25064	7.0	2.0
25065	2.0	0.0
25066	2.0	0.0
25067	4.0	2.0
25068	4.0	0.0
25069	2.0	0.0
25070	11.0	13.0
25071	4.0	5.0
25072	2.0	0.0
25073	2.0	5.0
25074	21.0	24.0
25075	3.0	0.0
25076	2.0	0.0
25077	13.0	0.0
25078	42.0	112.0
25079	20.0	88.0
25080	2.0	2.0
25081	5.0	3.0
25082	64.0	52.0
25083	3.0	3.0
25084	125.0	42.0
25085	6.0	4.0
25086	55.0	28.0
25087	3.0	4.0
25088	16.0	8.0
25089	3.0	2.0
25090	5.0	2.0
25091	5.0	3.0
25092	7.0	5.0
25093	3.0	2.0
25094	4.0	0.0
25095	8.0	0.0
25096	67.0	99.0
25097	170.0	155.0
25098	2.0	10.0
25099	4.0	6.0
25100	5.0	15.0
25101	2.0	3.0
25102	31.0	15.0
25103	4.0	0.0
25104	2.0	0.0
25105	4.0	0.0
25106	2.0	25.0
25107	2.0	0.0
25108	3.0	0.0
25109	5.0	0.0
25110	2.0	0.0
25111	25.0	40.0
25112	2.0	2.0
25113	3.0	0.0
25114	2.0	17.0
25115	4.0	0.0
25116	9.0	2.0
25117	3.0	2.0
25118	3.0	6.0
25119	109.0	0.0
25120	2.0	2.0
25121	7.0	5.0
25122	6.0	0.0
25123	3.0	0.0
25124	2.0	0.0
25125	3.0	0.0
25126	4.0	0.0
25127	4.0	0.0
25128	3.0	0.0
25129	2.0	0.0
25130	4.0	0.0
25131	3.0	0.0
25132	119.0	157.0
25133	12.0	25.0
25134	2.0	6.0
25135	2.0	0.0
25136	2.0	0.0
25137	3.0	3.0
25138	55.0	20.0
25139	3.0	0.0
25140	2.0	0.0
25141	2.0	0.0
25142	5.0	8.0
25143	2.0	0.0
25144	2.0	0.0
25145	2.0	0.0
25146	7.0	0.0
25147	4.0	2.0
25148	4.0	0.0
25149	35.0	31.0
25150	7.0	3.0
25151	2.0	0.0
25152	2.0	0.0
25153	20.0	5.0
25154	573.0	695.0
25155	2.0	4.0
25156	16.0	0.0
25157	2.0	4.0
25158	161.0	122.0
25159	2.0	0.0
25160	3.0	0.0
25161	7.0	0.0
25162	2.0	0.0
25163	2.0	0.0
25164	4.0	8.0
25165	4.0	3.0
25166	18.0	6.0
25167	5.0	0.0
25168	8.0	0.0
25169	2.0	5.0
25170	21.0	0.0
25171	4.0	0.0
25172	2.0	10.0
25173	10.0	12.0
25174	2.0	21.0
25175	754.0	430.0
25176	4.0	8.0
25177	4.0	10.0
25178	6.0	6.0
25179	5.0	0.0
25180	2.0	0.0
25181	2.0	0.0
25182	5.0	9.0
25183	5.0	8.0
25184	11.0	20.0
25185	6.0	0.0
25186	2.0	0.0
25187	732.0	1090.0
25188	5.0	0.0
25189	19.0	47.0
25190	36.0	0.0
25191	36.0	40.0
25192	12.0	10.0
25193	2.0	3.0
25194	2.0	0.0
25195	14.0	0.0
25196	276.0	166.0
25197	2.0	0.0
25198	137.0	474.0
25199	2.0	45.0
